"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"3,6,7,8,9,13,16;A","BBABBAAAABBBABBA",5.85584739583333,3.05588878887917,8.70946833333333,12.2333079874754,31.361135,17.5438892910269,13.855,0.886875,6.91,1.87
"3,6,7,8,9,14,15;A","BBABBAAAABBBBAAB",5.89331354166667,3.11915615573756,8.59638833333333,12.3335438812072,31.01189,17.3344605380952,13.955,0.87625,6.96,1.92
"3,6,7,8,9,14,16;A","BBABBAAAABBBBABA",5.76026270833333,2.99399419406615,8.93699833333333,12.2964076905857,31.64228,17.5938498197231,13.57875,0.84625,7.02,1.92
"3,6,7,8,9,15,16;A","BBABBAAAABBBBBAA",5.65483489583333,2.94250989159975,9.26896666666667,12.347719586813,32.0715966666667,17.7096312628387,13.30875,0.811875,7.23,1.95
"3,6,7,8,10,11,12;A","BBABBAAABAAABBBB",6.4133059375,3.58724570770787,7.68681166666667,12.1756735482614,29.77228,17.0771402782995,15.4925,1.070625,6.37,1.84
"3,6,7,8,10,11,13;A","BBABBAAABAABABBB",6.3071221875,3.45010846944689,7.78373,12.1926592939745,29.8994066666667,17.0920090537061,15.171875,1.02375,6.42,1.85
"3,6,7,8,10,11,14;A","BBABBAAABAABBABB",6.20291833333333,3.34419252245652,7.93434,12.2099389739506,30.1095,17.1297921309649,14.841875,0.98625,6.52,1.86
"3,6,7,8,10,11,15;A","BBABBAAABAABBBAB",6.08878875,3.25473865199482,8.15445166666667,12.2160704016946,30.4547883333333,17.2308987815568,14.51,0.953125,6.64,1.86
"3,6,7,8,10,11,16;A","BBABBAAABAABBBBA",5.9595309375,3.17012317050323,8.52877166666667,12.1930657444567,31.1458666666667,17.5278203065116,14.1725,0.9225,6.72,1.86
"3,6,7,8,10,12,13;A","BBABBAAABABAABBB",6.21595541666666,3.37166335362607,7.89678333333333,12.2320210035498,30.0382033333333,17.1002229514718,14.893125,0.99,6.58,1.86
"3,6,7,8,10,12,14;A","BBABBAAABABABABB",6.10820666666667,3.24751890047173,8.03950333333333,12.2475765366859,30.2380616666667,17.136632763696,14.54625,0.951875,6.68,1.88
"3,6,7,8,10,12,15;A","BBABBAAABABABBAB",5.99203104166667,3.14336332114197,8.25347166666667,12.2523978397215,30.573485,17.2334484390533,14.20875,0.918125,6.79,1.88
"3,6,7,8,10,12,16;A","BBABBAAABABABBBA",5.86199885416667,3.04559959424211,8.620545,12.2279178301758,31.2521733333333,17.5255830254705,13.86375,0.88625,6.86,1.88
"3,6,7,8,10,13,14;A","BBABBAAABABBAABB",6.0247059375,3.19638759248334,8.21740833333333,12.3019510828331,30.464015,17.1529173653564,14.293125,0.919375,6.82,1.88
"3,6,7,8,10,13,15;A","BBABBAAABABBABAB",5.90501510416667,3.0717818619515,8.41972,12.3011916156211,30.7809416666667,17.2433378381307,13.931875,0.88375,6.92,1.88
"3,6,7,8,10,13,16;A","BBABBAAABABBABBA",5.77339614583333,2.95703597502363,8.77420833333333,12.2709062192963,31.4342416666667,17.5255727516317,13.574375,0.851875,6.96,1.88
"3,6,7,8,10,14,15;A","BBABBAAABABBBAAB",5.80912083333333,3.02137046725225,8.65897333333333,12.3676449796848,31.0861583333333,17.3162312877696,13.66375,0.84375,7,1.92
"3,6,7,8,10,14,16;A","BBABBAAABABBBABA",5.67564833333333,2.88390374720865,8.995775,12.3293562115271,31.7098016666667,17.5762381982995,13.289375,0.81125,7.05,1.92
"3,6,7,8,10,15,16;A","BBABBAAABABBBBAA",5.56975333333333,2.82317378565914,9.32602833333333,12.3795880597559,32.13776,17.6886039119325,13.0125,0.776875,7.25,1.95
"3,6,7,8,11,12,13;A","BBABBAAABBAAABBB",6.15317416666666,3.36957022329181,8.03528333333333,12.3056868141553,30.202325,17.0898506342039,14.69125,0.96625,6.71,1.89
"3,6,7,8,11,12,14;A","BBABBAAABBAABABB",6.04407635416667,3.23300738917339,8.17341666666667,12.3182574703743,30.3957483333333,17.1235423830382,14.350625,0.9275,6.78,1.91
"3,6,7,8,11,12,15;A","BBABBAAABBAABBAB",5.92703197916667,3.11745795012998,8.38397833333333,12.324289577488,30.724535,17.2172824313468,14.006875,0.895,6.9,1.91
"3,6,7,8,11,12,16;A","BBABBAAABBAABBBA",5.79682875,3.00882654188365,8.74662833333333,12.2964206883428,31.4004866666667,17.5102799339303,13.673125,0.864375,6.96,1.91
"3,6,7,8,11,13,14;A","BBABBAAABBABAABB",5.95575114583333,3.16572765213481,8.34428666666667,12.3726565574058,30.6114383333333,17.1395005014747,14.07375,0.895625,6.92,1.93
"3,6,7,8,11,13,15;A","BBABBAAABBABABAB",5.8355340625,3.02906115860429,8.544905,12.3729203925432,30.924725,17.2268650456545,13.71,0.86125,7.03,1.93
"3,6,7,8,11,13,16;A","BBABBAAABBABABBA",5.70366166666667,2.90217762188269,8.89512833333333,12.3394521084126,31.57397,17.5103706992479,13.36875,0.83,7.06,1.93
"3,6,7,8,11,14,15;A","BBABBAAABBABBAAB",5.73734135416666,2.96608121720664,8.77729666666667,12.4347085133425,31.2224133333333,17.2954499077749,13.426875,0.820625,7.13,1.97
"3,6,7,8,11,14,16;A","BBABBAAABBABBABA",5.6035090625,2.81514575017042,9.10915666666667,12.3937933050752,31.8403,17.5570956378722,13.061875,0.78875,7.17,1.97
"3,6,7,8,11,15,16;A","BBABBAAABBABBBAA",5.49651802083333,2.74265095003898,9.43487333333333,12.4393933547685,32.26249,17.6642402416863,12.773125,0.754375,7.37,2
"3,6,7,8,12,13,14;A","BBABBAAABBBAAABB",5.89621166666666,3.1805426958383,8.53652166666667,12.4586434667222,30.83764,17.1441198206835,13.910625,0.8725,7.11,1.95
"3,6,7,8,12,13,15;A","BBABBAAABBBAABAB",5.773266875,3.02726225716515,8.723555,12.4524661467768,31.133465,17.229840347982,13.550625,0.836875,7.2,1.95
"3,6,7,8,12,13,16;A","BBABBAAABBBAABBA",5.64080427083333,2.88670050362116,9.06630833333333,12.4145102205801,31.7732666666667,17.5041176034535,13.20375,0.806875,7.22,1.95
"3,6,7,8,12,14,15;A","BBABBAAABBBABAAB",5.669326875,2.94420513474664,8.93887666666667,12.5123760335371,31.409535,17.2964849240649,13.245625,0.7975,7.31,2
"3,6,7,8,12,14,16;A","BBABBAAABBBABABA",5.5350028125,2.77857713935186,9.26513166666667,12.4672381101985,32.0195533333333,17.5499112563473,12.873125,0.766875,7.34,2
"3,6,7,8,12,15,16;A","BBABBAAABBBABBAA",5.42620677083333,2.69127518283712,9.584265,12.508729889024,32.42908,17.6541029156183,12.571875,0.733125,7.52,2.03
"3,6,7,8,13,14,15;A","BBABBAAABBBBAAAB",5.60060729166667,2.95493960988708,9.17465333333333,12.6231650208127,31.6987833333333,17.3098942318869,13.04,0.76875,7.55,2.07
"3,6,7,8,13,14,16;A","BBABBAAABBBBAABA",5.46500083333333,2.77019683218707,9.48840666666667,12.5709725393557,32.2882833333333,17.5537877707225,12.668125,0.736875,7.57,2.07
"3,6,7,8,13,15,16;A","BBABBAAABBBBABAA",5.35139260416667,2.65960637533458,9.788015,12.6048674368399,32.6704383333333,17.6519859696944,12.35125,0.70125,7.72,2.09
"3,6,7,8,14,15,16;A","BBABBAAABBBBBAAA",5.26622270833333,2.64298333970807,10.0620233333333,12.6770743134865,33.005835,17.7090389487008,12.106875,0.67125,7.99,2.14
"3,6,7,9,10,11,12;A","BBABBAABAAAABBBB",6.36951125,3.62440230663993,7.79317333333333,12.2525713492847,29.8993716666667,17.0404708205625,15.296875,1.071875,6.63,1.87
"3,6,7,9,10,11,13;A","BBABBAABAAABABBB",6.26063645833333,3.47748190257814,7.88527833333333,12.2682145009918,30.0200183333333,17.0573194278665,14.984375,1.023125,6.67,1.88
