"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,2,3,4,5,6,7,8,9,10,12,14,15,16;B","BBBBBBBBBBCBCBBB",4.69173479166667,1.85281476365145,6.10857333333333,9.94685720859215,34.4198016666667,18.391570534943,10.3475,0.540625,4.06,0.99
"1,2,3,4,5,6,7,8,9,10,13,14,15,16;B","BBBBBBBBBBCCBBBB",4.64170114583333,1.85601796522542,6.293215,10.0722689210694,34.6491883333333,18.3672211309279,10.2125,0.5225,4.14,0.99
"1,2,3,4,5,6,7,8,9,11,12,13,14,15;B","BBBBBBBBBCBBBBBC",4.94433614583333,1.97456801550915,5.26388166666667,9.84115896806664,32.5392116666667,17.8502572896912,10.980625,0.61375,3.81,0.96
"1,2,3,4,5,6,7,8,9,11,12,13,14,16;B","BBBBBBBBBCBBBBCB",4.81421552083333,1.89145740662813,5.70531666666667,9.86722980993827,33.7991283333333,18.2557959185811,10.674375,0.583125,3.9,0.96
"1,2,3,4,5,6,7,8,9,11,12,13,15,16;B","BBBBBBBBBCBBBCBB",4.71277958333333,1.82685396016206,5.99332333333333,9.93959301233331,34.2453916666667,18.3129286120134,10.376875,0.551875,4.01,0.98
"1,2,3,4,5,6,7,8,9,11,12,14,15,16;B","BBBBBBBBBCBBCBBB",4.63457635416667,1.78678851113161,6.20637,10.0274973001453,34.5370616666667,18.350824990979,10.169375,0.5175,4.11,1.01
"1,2,3,4,5,6,7,8,9,11,13,14,15,16;B","BBBBBBBBBCBCBBBB",4.57640895833333,1.77418698110815,6.37896166666667,10.140156032301,34.75331,18.3310351182504,10.014375,0.496875,4.19,1.01
"1,2,3,4,5,6,7,8,9,12,13,14,15,16;B","BBBBBBBBBCCBBBBB",4.5451553125,1.79511334053965,6.55948333333333,10.2712190677777,34.971675,18.2776907339098,9.904375,0.480625,4.34,1.06
"1,2,3,4,5,6,7,8,10,11,12,13,14,15;B","BBBBBBBBCBBBBBBC",4.90431583333333,1.97351999342057,5.35943,9.92692251789999,32.6672516666667,17.8067226821326,10.84,0.585,3.85,0.99
"1,2,3,4,5,6,7,8,10,11,12,13,14,16;B","BBBBBBBBCBBBBBCB",4.77299739583333,1.87775157164221,5.79374333333333,9.94961054772244,33.9080033333333,18.2125853066166,10.531875,0.55375,3.94,0.99
"1,2,3,4,5,6,7,8,10,11,12,13,15,16;B","BBBBBBBBCBBBBCBB",4.669413125,1.80017734251326,6.074855,10.0166260777267,34.3445366666667,18.2733989198786,10.231875,0.52375,4.05,1
